name,1,2,3,4,5,6,7
K001MO97,K,0,0,1,M,O,97
K001OC36,K,0,0,1,O,C,36
K001OH77,K,0,0,1,O,H,77
K001OK71,K,0,0,1,O,K,71
K001OK78,K,0,0,1,O,K,78
K001PP163,K,0,0,1,P,P,163
K001PP750,K,0,0,1,P,P,750
K001TC178,K,0,0,1,T,C,178
K001TC22,K,0,0,1,T,C,22
K001TP116,K,0,0,1,T,P,116
K001TT72,K,0,0,1,T,T,72
K001XB57,K,0,0,1,X,B,57
K001XH52,K,0,0,1,X,H,52
K001XK159,K,0,0,1,X,K,159
K001XK54,K,0,0,1,X,K,54
K001XT178,K,0,0,1,X,T,178
K001XX70,K,0,0,1,X,X,70
K001YB54,K,0,0,1,Y,B,54
K001YO54,K,0,0,1,Y,O,54
K001YO56,K,0,0,1,Y,O,56
K002AK125,K,0,0,2,A,K,125
K002AY138,K,0,0,2,A,Y,138
K002BA178,K,0,0,2,B,A,178
K002BA57,K,0,0,2,B,A,57
K002BC60,K,0,0,2,B,C,60
K002BH77,K,0,0,2,B,H,77
K002BY154,K,0,0,2,B,Y,154
K002CP93,K,0,0,2,C,P,93
K002HH777,K,0,0,2,H,H,777
K002HK196,K,0,0,2,H,K,196
K002KK10,K,0,0,2,K,K,10
K002KK71,K,0,0,2,K,K,71
K002PA34,K,0,0,2,P,A,34
K002TH32,K,0,0,2,T,H,32
K002XO150,K,0,0,2,X,O,150
K002YB199,K,0,0,2,Y,B,199
K002YC152,K,0,0,2,Y,C,152
K002YC61,K,0,0,2,Y,C,61
K002YO23,K,0,0,2,Y,O,23
K002YT32,K,0,0,2,Y,T,32
K003AH790,K,0,0,3,A,H,790
K003BB790,K,0,0,3,B,B,790
K003BH186,K,0,0,3,B,H,186
K003BM197,K,0,0,3,B,M,197
K003BO125,K,0,0,3,B,O,125
K003BT134,K,0,0,3,B,T,134
K003BY31,K,0,0,3,B,Y,31
K003EA45,K,0,0,3,E,A,45
K003EC46,K,0,0,3,E,C,46
K003EC750,K,0,0,3,E,C,750
K003HB35,K,0,0,3,H,B,35
K003HC177,K,0,0,3,H,C,177
K003HC58,K,0,0,3,H,C,58
K003OE39,K,0,0,3,O,E,39
K003OM76,K,0,0,3,O,M,76
K003PA197,K,0,0,3,P,A,197
K003PO777,K,0,0,3,P,O,777
K003TH72,K,0,0,3,T,H,72
K003TK71,K,0,0,3,T,K,71
K003TT196,K,0,0,3,T,T,196
K003TY27,K,0,0,3,T,Y,27
K003YK152,K,0,0,3,Y,K,152
K003YY63,K,0,0,3,Y,Y,63
K004AB134,K,0,0,4,A,B,134
K004AE73,K,0,0,4,A,E,73
K004AH152,K,0,0,4,A,H,152
K004BB196,K,0,0,4,B,B,196
K004CC52,K,0,0,4,C,C,52
K004EO30,K,0,0,4,E,O,30
K004HA32,K,0,0,4,H,A,32
K004HO33,K,0,0,4,H,O,33
K004KK77,K,0,0,4,K,K,77
K004KO65,K,0,0,4,K,O,65
K004PA152,K,0,0,4,P,A,152
K004PH174,K,0,0,4,P,H,174
K004PH64,K,0,0,4,P,H,64
K004PM40,K,0,0,4,P,M,40
K004PY48,K,0,0,4,P,Y,48
K004PY97,K,0,0,4,P,Y,97
K004TO159,K,0,0,4,T,O,159
K004TT46,K,0,0,4,T,T,46
K004XH750,K,0,0,4,X,H,750
K004XX116,K,0,0,4,X,X,116
K004YE54,K,0,0,4,Y,E,54
K004YT174,K,0,0,4,Y,T,174
K005BK750,K,0,0,5,B,K,750
K005CH197,K,0,0,5,C,H,197
K005EA138,K,0,0,5,E,A,138
K005EP161,K,0,0,5,E,P,161
K005HE46,K,0,0,5,H,E,46
K005HH98,K,0,0,5,H,H,98
K005HT777,K,0,0,5,H,T,777
K005HX72,K,0,0,5,H,X,72
K005KK197,K,0,0,5,K,K,197
K005KK39,K,0,0,5,K,K,39
K005OB102,K,0,0,5,O,B,102
K005OT31,K,0,0,5,O,T,31
K005PE82,K,0,0,5,P,E,82
K005TT116,K,0,0,5,T,T,116
K005TX32,K,0,0,5,T,X,32
K005YH42,K,0,0,5,Y,H,42
K006AE102,K,0,0,6,A,E,102
K006AX750,K,0,0,6,A,X,750
K006CO96,K,0,0,6,C,O,96
K006CY26,K,0,0,6,C,Y,26
K006EO30,K,0,0,6,E,O,30
K006ET154,K,0,0,6,E,T,154
K006KB58,K,0,0,6,K,B,58
K006KH152,K,0,0,6,K,H,152
K006KK93,K,0,0,6,K,K,93
K006KT40,K,0,0,6,K,T,40
K006OA46,K,0,0,6,O,A,46
K006OK163,K,0,0,6,O,K,163
K006OX197,K,0,0,6,O,X,197
K006PT42,K,0,0,6,P,T,42
K007AH198,K,0,0,7,A,H,198
K007AH199,K,0,0,7,A,H,199
K007AO186,K,0,0,7,A,O,186
K007BB196,K,0,0,7,B,B,196
K007BB35,K,0,0,7,B,B,35
K007BE777,K,0,0,7,B,E,777
K007BH42,K,0,0,7,B,H,42
K007BO102,K,0,0,7,B,O,102
K007BX163,K,0,0,7,B,X,163
K007CA102,K,0,0,7,C,A,102
K007EC46,K,0,0,7,E,C,46
K007EH19,K,0,0,7,E,H,19
K007HB199,K,0,0,7,H,B,199
K007HP93,K,0,0,7,H,P,93
K007HX69,K,0,0,7,H,X,69
K007KB174,K,0,0,7,K,B,174
K007KB77,K,0,0,7,K,B,77
K007KK97,K,0,0,7,K,K,97
K007KY51,K,0,0,7,K,Y,51
K007OK152,K,0,0,7,O,K,152
K007OP197,K,0,0,7,O,P,197
K007OT159,K,0,0,7,O,T,159
K007OT197,K,0,0,7,O,T,197
K007PA10,K,0,0,7,P,A,10
K007PE777,K,0,0,7,P,E,777
K007PT190,K,0,0,7,P,T,190
K007TB97,K,0,0,7,T,B,97
K007TE77,K,0,0,7,T,E,77
K007TK98,K,0,0,7,T,K,98
K007TT98,K,0,0,7,T,T,98
K007XE34,K,0,0,7,X,E,34
K007XP70,K,0,0,7,X,P,70
K007XY163,K,0,0,7,X,Y,163
K007YK199,K,0,0,7,Y,K,199
K007YK777,K,0,0,7,Y,K,777
K008AT55,K,0,0,8,A,T,55
K008CC72,K,0,0,8,C,C,72
K008HB98,K,0,0,8,H,B,98
K008HH97,K,0,0,8,H,H,97
K008OK10,K,0,0,8,O,K,10
K008PA99,K,0,0,8,P,A,99
K008PE82,K,0,0,8,P,E,82
K008TT93,K,0,0,8,T,T,93
K008YC93,K,0,0,8,Y,C,93
K009AC777,K,0,0,9,A,C,777
K009BK134,K,0,0,9,B,K,134
K009EP161,K,0,0,9,E,P,161
K009EP190,K,0,0,9,E,P,190
K009ET82,K,0,0,9,E,T,82
K009KB777,K,0,0,9,K,B,777
K009OE24,K,0,0,9,O,E,24
K009PM46,K,0,0,9,P,M,46
K009TA196,K,0,0,9,T,A,196
K009TT177,K,0,0,9,T,T,177
K009TX82,K,0,0,9,T,X,82
K009XB177,K,0,0,9,X,B,177
K009XE22,K,0,0,9,X,E,22
K009XP47,K,0,0,9,X,P,47
K009YE159,K,0,0,9,Y,E,159
K009YH64,K,0,0,9,Y,H,64
K010AB61,K,0,1,0,A,B,61
K010BH178,K,0,1,0,B,H,178
K010MX54,K,0,1,0,M,X,54
K010OH34,K,0,1,0,O,H,34
K010PC152,K,0,1,0,P,C,152
K010XB199,K,0,1,0,X,B,199
K010XE73,K,0,1,0,X,E,73
K010XH63,K,0,1,0,X,H,63
K010YE196,K,0,1,0,Y,E,196
K010YY57,K,0,1,0,Y,Y,57
K011CX196,K,0,1,1,C,X,196
K011EB77,K,0,1,1,E,B,77
K011KK44,K,0,1,1,K,K,44
K011KK48,K,0,1,1,K,K,48
K011KY196,K,0,1,1,K,Y,196
K011MM57,K,0,1,1,M,M,57
K011PC97,K,0,1,1,P,C,97
K011YX177,K,0,1,1,Y,X,177
K012AY46,K,0,1,2,A,Y,46
K012BH186,K,0,1,2,B,H,186
K012HE73,K,0,1,2,H,E,73
K012KK42,K,0,1,2,K,K,42
K012KT750,K,0,1,2,K,T,750
K012XK116,K,0,1,2,X,K,116
K013AO05,K,0,1,3,A,O,05
K013CO32,K,0,1,3,C,O,32
K013EO50,K,0,1,3,E,O,50
K013HP777,K,0,1,3,H,P,777
K013HT32,K,0,1,3,H,T,32
K013XB26,K,0,1,3,X,B,26
K013YE82,K,0,1,3,Y,E,82
K013YK98,K,0,1,3,Y,K,98
K014AT134,K,0,1,4,A,T,134
K014BH186,K,0,1,4,B,H,186
K014HY69,K,0,1,4,H,Y,69
K014PB178,K,0,1,4,P,B,178
K014TA777,K,0,1,4,T,A,777
K015BC18,K,0,1,5,B,C,18
K015CO750,K,0,1,5,C,O,750
K015EP35,K,0,1,5,E,P,35
K015KY197,K,0,1,5,K,Y,197
K015XK82,K,0,1,5,X,K,82
K016AY763,K,0,1,6,A,Y,763
K016BC78,K,0,1,6,B,C,78
K016HO27,K,0,1,6,H,O,27
K016PC60,K,0,1,6,P,C,60
K017AE73,K,0,1,7,A,E,73
K017KA96,K,0,1,7,K,A,96
K017KK36,K,0,1,7,K,K,36
K018CA124,K,0,1,8,C,A,124
K018EO197,K,0,1,8,E,O,197
K018HX10,K,0,1,8,H,X,10
K018KE24,K,0,1,8,K,E,24
K018KT33,K,0,1,8,K,T,33
K018PT196,K,0,1,8,P,T,196
K018XH46,K,0,1,8,X,H,46
K019BY152,K,0,1,9,B,Y,152
K019ET51,K,0,1,9,E,T,51
K019KE777,K,0,1,9,K,E,777
K019OK48,K,0,1,9,O,K,48
K020AK29,K,0,2,0,A,K,29
K020BH190,K,0,2,0,B,H,190
K020BH29,K,0,2,0,B,H,29
K020BP21,K,0,2,0,B,P,21
K020BY199,K,0,2,0,B,Y,199
K020CC154,K,0,2,0,C,C,154
K020CE68,K,0,2,0,C,E,68
K020EH125,K,0,2,0,E,H,125
K020KC32,K,0,2,0,K,C,32
K020OA48,K,0,2,0,O,A,48
K020OX32,K,0,2,0,O,X,32
K020PE62,K,0,2,0,P,E,62
K020PO13,K,0,2,0,P,O,13
K020TP116,K,0,2,0,T,P,116
K020TT750,K,0,2,0,T,T,750
K020XT32,K,0,2,0,X,T,32
K021CB154,K,0,2,1,C,B,154
K021CK39,K,0,2,1,C,K,39
K021ET32,K,0,2,1,E,T,32
K021EX40,K,0,2,1,E,X,40
K021KP193,K,0,2,1,K,P,193
K021KT777,K,0,2,1,K,T,777
K021XY152,K,0,2,1,X,Y,152
K021YE54,K,0,2,1,Y,E,54
K022BH32,K,0,2,2,B,H,32
K022BX174,K,0,2,2,B,X,174
K022KH31,K,0,2,2,K,H,31
K022PB52,K,0,2,2,P,B,52
K023HO32,K,0,2,3,H,O,32
K023KK54,K,0,2,3,K,K,54
K023TK197,K,0,2,3,T,K,197
K023YH82,K,0,2,3,Y,H,82
K024HY67,K,0,2,4,H,Y,67
K024KK62,K,0,2,4,K,K,62
K024KX750,K,0,2,4,K,X,750
K024YE23,K,0,2,4,Y,E,23
K025MP174,K,0,2,5,M,P,174
K025OO159,K,0,2,5,O,O,159
K026AE154,K,0,2,6,A,E,154
K026CC123,K,0,2,6,C,C,123
K026EB163,K,0,2,6,E,B,163
K026EH82,K,0,2,6,E,H,82
K026HK31,K,0,2,6,H,K,31
K026KK164,K,0,2,6,K,K,164
K026TM46,K,0,2,6,T,M,46
K026XE70,K,0,2,6,X,E,70
K027BB99,K,0,2,7,B,B,99
K027BX82,K,0,2,7,B,X,82
K027KK42,K,0,2,7,K,K,42
K027PH197,K,0,2,7,P,H,197
K027XT64,K,0,2,7,X,T,64
K027YA174,K,0,2,7,Y,A,174
K028CE77,K,0,2,8,C,E,77
K028CY40,K,0,2,8,C,Y,40
K028PX82,K,0,2,8,P,X,82
K028XY40,K,0,2,8,X,Y,40
K028YO31,K,0,2,8,Y,O,31
K028YT77,K,0,2,8,Y,T,77
K029OT33,K,0,2,9,O,T,33
K029TE196,K,0,2,9,T,E,196
K030AE116,K,0,3,0,A,E,116
K030AT125,K,0,3,0,A,T,125
K030AT134,K,0,3,0,A,T,134
K030CH40,K,0,3,0,C,H,40
K030EY102,K,0,3,0,E,Y,102
K030HA777,K,0,3,0,H,A,777
K030KK50,K,0,3,0,K,K,50
K030KK72,K,0,3,0,K,K,72
K030KK77,K,0,3,0,K,K,77
K030PE161,K,0,3,0,P,E,161
K030TT64,K,0,3,0,T,T,64
K030YH71,K,0,3,0,Y,H,71
K031BP60,K,0,3,1,B,P,60
K031PC69,K,0,3,1,P,C,69
K031TX78,K,0,3,1,T,X,78
K031YO161,K,0,3,1,Y,O,161
K032AP31,K,0,3,2,A,P,31
K032CY152,K,0,3,2,C,Y,152
K032HC67,K,0,3,2,H,C,67
K032OH29,K,0,3,2,O,H,29
K032PT196,K,0,3,2,P,T,196
K032TE196,K,0,3,2,T,E,196
K032TK32,K,0,3,2,T,K,32
K033AH43,K,0,3,3,A,H,43
K033ET73,K,0,3,3,E,T,73
K033KK64,K,0,3,3,K,K,64
K033OO05,K,0,3,3,O,O,05
K033YY163,K,0,3,3,Y,Y,163
K034CE123,K,0,3,4,C,E,123
K034CO46,K,0,3,4,C,O,46
K034CX750,K,0,3,4,C,X,750
K034KO198,K,0,3,4,K,O,198
K034YO777,K,0,3,4,Y,O,777
K035BP190,K,0,3,5,B,P,190
K035CY32,K,0,3,5,C,Y,32
K035HO64,K,0,3,5,H,O,64
K035KP82,K,0,3,5,K,P,82
K035XA22,K,0,3,5,X,A,22
K035XT159,K,0,3,5,X,T,159
K035YY46,K,0,3,5,Y,Y,46
K036AT134,K,0,3,6,A,T,134
K036KC82,K,0,3,6,K,C,82
K037AB31,K,0,3,7,A,B,31
K037BE51,K,0,3,7,B,E,51
K037TX799,K,0,3,7,T,X,799
K038EH82,K,0,3,8,E,H,82
K038HE10,K,0,3,8,H,E,10
K038PB196,K,0,3,8,P,B,196
K038PE799,K,0,3,8,P,E,799
K038PO77,K,0,3,8,P,O,77
K039AE31,K,0,3,9,A,E,31
K039BM199,K,0,3,9,B,M,199
K039CT21,K,0,3,9,C,T,21
K039KP89,K,0,3,9,K,P,89
K039XB13,K,0,3,9,X,B,13
K040AA196,K,0,4,0,A,A,196
K040AB198,K,0,4,0,A,B,198
K040HY196,K,0,4,0,H,Y,196
K040KK90,K,0,4,0,K,K,90
K040KY198,K,0,4,0,K,Y,198
K040TH177,K,0,4,0,T,H,177
K040XO32,K,0,4,0,X,O,32
K040YA63,K,0,4,0,Y,A,63
K041AX134,K,0,4,1,A,X,134
K041AY12,K,0,4,1,A,Y,12
K041PB33,K,0,4,1,P,B,33
K041TB46,K,0,4,1,T,B,46
K042AA797,K,0,4,2,A,A,797
K042AE797,K,0,4,2,A,E,797
K042AO178,K,0,4,2,A,O,178
K042CH59,K,0,4,2,C,H,59
K042HK72,K,0,4,2,H,K,72
K043AB198,K,0,4,3,A,B,198
K043AY29,K,0,4,3,A,Y,29
K043BA57,K,0,4,3,B,A,57
K043HO178,K,0,4,3,H,O,178
K043TH62,K,0,4,3,T,H,62
K044KK52,K,0,4,4,K,K,52
K044OK93,K,0,4,4,O,K,93
K044PP64,K,0,4,4,P,P,64
K044TO799,K,0,4,4,T,O,799
K045AM29,K,0,4,5,A,M,29
K045AX32,K,0,4,5,A,X,32
K045HO123,K,0,4,5,H,O,123
K045TA40,K,0,4,5,T,A,40
K045YE82,K,0,4,5,Y,E,82
K046BO142,K,0,4,6,B,O,142
K046BP46,K,0,4,6,B,P,46
K046KH46,K,0,4,6,K,H,46
K046TM46,K,0,4,6,T,M,46
K046TO27,K,0,4,6,T,O,27
K046TP46,K,0,4,6,T,P,46
K046XA46,K,0,4,6,X,A,46
K046XX29,K,0,4,6,X,X,29
K046YA777,K,0,4,6,Y,A,777
K047CY47,K,0,4,7,C,Y,47
K047XE29,K,0,4,7,X,E,29
K048AM29,K,0,4,8,A,M,29
K048CE154,K,0,4,8,C,E,154
K048CX197,K,0,4,8,C,X,197
K048HE29,K,0,4,8,H,E,29
K048PC196,K,0,4,8,P,C,196
K048XK123,K,0,4,8,X,K,123
K049KH76,K,0,4,9,K,H,76
K049OE125,K,0,4,9,O,E,125
K049YK174,K,0,4,9,Y,K,174
K050AA777,K,0,5,0,A,A,777
K050AK35,K,0,5,0,A,K,35
K050BC142,K,0,5,0,B,C,142
K050BH102,K,0,5,0,B,H,102
K050HA10,K,0,5,0,H,A,10
K050HE48,K,0,5,0,H,E,48
K050HT31,K,0,5,0,H,T,31
K050KP30,K,0,5,0,K,P,30
K050KX93,K,0,5,0,K,X,93
K050OM76,K,0,5,0,O,M,76
K050PK32,K,0,5,0,P,K,32
K050TA152,K,0,5,0,T,A,152
K050TB777,K,0,5,0,T,B,777
K050TE163,K,0,5,0,T,E,163
K050TY63,K,0,5,0,T,Y,63
K050XY152,K,0,5,0,X,Y,152
K051AO30,K,0,5,1,A,O,30
K051BT199,K,0,5,1,B,T,199
K051HB799,K,0,5,1,H,B,799
K051KK164,K,0,5,1,K,K,164
K051OA29,K,0,5,1,O,A,29
K051TE71,K,0,5,1,T,E,71
K051XX163,K,0,5,1,X,X,163
K051YA150,K,0,5,1,Y,A,150
K051YT174,K,0,5,1,Y,T,174
K051YX75,K,0,5,1,Y,X,75
K052AT797,K,0,5,2,A,T,797
K052EK196,K,0,5,2,E,K,196
K052KX54,K,0,5,2,K,X,54
K053AB193,K,0,5,3,A,B,193
K053AT134,K,0,5,3,A,T,134
K053BE136,K,0,5,3,B,E,136
K053CY48,K,0,5,3,C,Y,48
K053YK46,K,0,5,3,Y,K,46
K053YX75,K,0,5,3,Y,X,75
K054AA32,K,0,5,4,A,A,32
K054BX82,K,0,5,4,B,X,82
K054XB54,K,0,5,4,X,B,54
K055EX28,K,0,5,5,E,X,28
K055PH46,K,0,5,5,P,H,46
K055TH13,K,0,5,5,T,H,13
K055YO777,K,0,5,5,Y,O,777
K056XA98,K,0,5,6,X,A,98
K057BP71,K,0,5,7,B,P,71
K057HH57,K,0,5,7,H,H,57
K057KK36,K,0,5,7,K,K,36
K057KO799,K,0,5,7,K,O,799
K057TA159,K,0,5,7,T,A,159
K057TO42,K,0,5,7,T,O,42
K057YE70,K,0,5,7,Y,E,70
K058BY50,K,0,5,8,B,Y,50
K058XO197,K,0,5,8,X,O,197
K059AO82,K,0,5,9,A,O,82
K059BX82,K,0,5,9,B,X,82
K059CO29,K,0,5,9,C,O,29
K059KK48,K,0,5,9,K,K,48
K060AT750,K,0,6,0,A,T,750
K060EP60,K,0,6,0,E,P,60
K060HC799,K,0,6,0,H,C,799
K060KH196,K,0,6,0,K,H,196
K060KK77,K,0,6,0,K,K,77
K060KX96,K,0,6,0,K,X,96
K060OO163,K,0,6,0,O,O,163
K060OP125,K,0,6,0,O,P,125
K060OT196,K,0,6,0,O,T,196
K060OX96,K,0,6,0,O,X,96
K060PX777,K,0,6,0,P,X,777
K060TT40,K,0,6,0,T,T,40
K060XA57,K,0,6,0,X,A,57
K060YM163,K,0,6,0,Y,M,163
K061HE32,K,0,6,1,H,E,32
K061OH161,K,0,6,1,O,H,161
K061OH777,K,0,6,1,O,H,777
K061PT196,K,0,6,1,P,T,196
K062CX62,K,0,6,2,C,X,62
K062KE60,K,0,6,2,K,E,60
K062KK22,K,0,6,2,K,K,22
K062KX62,K,0,6,2,K,X,62
K062OH750,K,0,6,2,O,H,750
K062OP190,K,0,6,2,O,P,190
K062XY150,K,0,6,2,X,Y,150
K062YB777,K,0,6,2,Y,B,777
K063HB163,K,0,6,3,H,B,163
K063KK63,K,0,6,3,K,K,63
K063TK163,K,0,6,3,T,K,163
K064AC799,K,0,6,4,A,C,799
K064AP790,K,0,6,4,A,P,790
K064KE777,K,0,6,4,K,E,777
K065AK763,K,0,6,5,A,K,763
K065CC29,K,0,6,5,C,C,29
K065CO76,K,0,6,5,C,O,76
K065CY62,K,0,6,5,C,Y,62
K065EH96,K,0,6,5,E,H,96
K065EP161,K,0,6,5,E,P,161
K065HK152,K,0,6,5,H,K,152
K065PK10,K,0,6,5,P,K,10
K065PY46,K,0,6,5,P,Y,46
K065TX777,K,0,6,5,T,X,777
K065XP174,K,0,6,5,X,P,174
K065YH68,K,0,6,5,Y,H,68
K065YT777,K,0,6,5,Y,T,777
K066AA69,K,0,6,6,A,A,69
K066AA763,K,0,6,6,A,A,763
K066AH186,K,0,6,6,A,H,186
K066AT134,K,0,6,6,A,T,134
K066HH178,K,0,6,6,H,H,178
K066HP799,K,0,6,6,H,P,799
K066HY24,K,0,6,6,H,Y,24
K066HY35,K,0,6,6,H,Y,35
K066OY123,K,0,6,6,O,Y,123
K066TK31,K,0,6,6,T,K,31
K066YK46,K,0,6,6,Y,K,46
K067BA790,K,0,6,7,B,A,790
K067HB799,K,0,6,7,H,B,799
K067KK777,K,0,6,7,K,K,777
K067PO54,K,0,6,7,P,O,54
K068CO22,K,0,6,8,C,O,22
K068EE196,K,0,6,8,E,E,196
K068EP70,K,0,6,8,E,P,70
K068KY198,K,0,6,8,K,Y,198
K068OX777,K,0,6,8,O,X,777
K068XK197,K,0,6,8,X,K,197
K068XT159,K,0,6,8,X,T,159
K069CE196,K,0,6,9,C,E,196
K069EC196,K,0,6,9,E,C,196
K069EX13,K,0,6,9,E,X,13
K069HP125,K,0,6,9,H,P,125
K070AA134,K,0,7,0,A,A,134
K070CY26,K,0,7,0,C,Y,26
K070EC750,K,0,7,0,E,C,750
K070PK178,K,0,7,0,P,K,178
K070PK199,K,0,7,0,P,K,199
K070PO98,K,0,7,0,P,O,98
K070XO74,K,0,7,0,X,O,74
K070YK32,K,0,7,0,Y,K,32
K071BC35,K,0,7,1,B,C,35
K071CO82,K,0,7,1,C,O,82
K071KO10,K,0,7,1,K,O,10
K071MM174,K,0,7,1,M,M,174
K071PO71,K,0,7,1,P,O,71
K071YT161,K,0,7,1,Y,T,161
K072HK73,K,0,7,2,H,K,73
K072KK186,K,0,7,2,K,K,186
K072KK82,K,0,7,2,K,K,82
K072OE174,K,0,7,2,O,E,174
K072PO64,K,0,7,2,P,O,64
K072TH72,K,0,7,2,T,H,72
K073AC73,K,0,7,3,A,C,73
K073EC29,K,0,7,3,E,C,29
K073EC82,K,0,7,3,E,C,82
K073KK154,K,0,7,3,K,K,154
K073KK82,K,0,7,3,K,K,82
K073YT58,K,0,7,3,Y,T,58
K074AE82,K,0,7,4,A,E,82
K074AT134,K,0,7,4,A,T,134
K074BK60,K,0,7,4,B,K,60
K074EA777,K,0,7,4,E,A,777
K074EC161,K,0,7,4,E,C,161
K075CH69,K,0,7,5,C,H,69
K075CX62,K,0,7,5,C,X,62
K075EY199,K,0,7,5,E,Y,199
K075KK52,K,0,7,5,K,K,52
K075KO70,K,0,7,5,K,O,70
K075OE29,K,0,7,5,O,E,29
K075TB190,K,0,7,5,T,B,190
K075YA123,K,0,7,5,Y,A,123
K075YE71,K,0,7,5,Y,E,71
K075YP199,K,0,7,5,Y,P,199
K076BA64,K,0,7,6,B,A,64
K077BA21,K,0,7,7,B,A,21
K077EK196,K,0,7,7,E,K,196
K077HA38,K,0,7,7,H,A,38
K077KK82,K,0,7,7,K,K,82
K077MP102,K,0,7,7,M,P,102
K077OX124,K,0,7,7,O,X,124
K077YC77,K,0,7,7,Y,C,77
K078HA68,K,0,7,8,H,A,68
K078KB174,K,0,7,8,K,B,174
K078KB71,K,0,7,8,K,B,71
K078KY178,K,0,7,8,K,Y,178
K078KY78,K,0,7,8,K,Y,78
K078TA70,K,0,7,8,T,A,70
K078YP77,K,0,7,8,Y,P,77
K079HO125,K,0,7,9,H,O,125
K079KK14,K,0,7,9,K,K,14
K079TC32,K,0,7,9,T,C,32
K080AM29,K,0,8,0,A,M,29
K080AO126,K,0,8,0,A,O,126
K080AO134,K,0,8,0,A,O,134
K080CK71,K,0,8,0,C,K,71
K080EX790,K,0,8,0,E,X,790
K080EX799,K,0,8,0,E,X,799
K080EY68,K,0,8,0,E,Y,68
K080PH123,K,0,8,0,P,H,123
K080PO98,K,0,8,0,P,O,98
K080YY123,K,0,8,0,Y,Y,123
K081CE178,K,0,8,1,C,E,178
K081EY790,K,0,8,1,E,Y,790
K081KK197,K,0,8,1,K,K,197
K081OH18,K,0,8,1,O,H,18
K082ET13,K,0,8,2,E,T,13
K083AT138,K,0,8,3,A,T,138
K083CE163,K,0,8,3,C,E,163
K083CK05,K,0,8,3,C,K,05
K083EB136,K,0,8,3,E,B,136
K083HA35,K,0,8,3,H,A,35
K083PX98,K,0,8,3,P,X,98
K084AX134,K,0,8,4,A,X,134
K084KE125,K,0,8,4,K,E,125
K084KE35,K,0,8,4,K,E,35
K085ET124,K,0,8,5,E,T,124
K085HY124,K,0,8,5,H,Y,124
K085OK82,K,0,8,5,O,K,82
K085TB33,K,0,8,5,T,B,33
K086CB32,K,0,8,6,C,B,32
K086EB799,K,0,8,6,E,B,799
K086EO71,K,0,8,6,E,O,71
K086OB68,K,0,8,6,O,B,68
K086PA10,K,0,8,6,P,A,10
K086YY152,K,0,8,6,Y,Y,152
K087EP159,K,0,8,7,E,P,159
K087KH163,K,0,8,7,K,H,163
K087KK750,K,0,8,7,K,K,750
K087OX02,K,0,8,7,O,X,02
K088KK38,K,0,8,8,K,K,38
K089AT62,K,0,8,9,A,T,62
K089BB28,K,0,8,9,B,B,28
K089BC799,K,0,8,9,B,C,799
K089CP750,K,0,8,9,C,P,750
K089EK30,K,0,8,9,E,K,30
K089OM29,K,0,8,9,O,M,29
K089PO178,K,0,8,9,P,O,178
K089PO46,K,0,8,9,P,O,46
K089YO13,K,0,8,9,Y,O,13
K090AO134,K,0,9,0,A,O,134
K090BO777,K,0,9,0,B,O,777
K090CX196,K,0,9,0,C,X,196
K090XB98,K,0,9,0,X,B,98
K090XH102,K,0,9,0,X,H,102
K090XK34,K,0,9,0,X,K,34
K090YE38,K,0,9,0,Y,E,38
K091KK750,K,0,9,1,K,K,750
K091KM46,K,0,9,1,K,M,46
K092AH134,K,0,9,2,A,H,134
K092AO35,K,0,9,2,A,O,35
K092CT28,K,0,9,2,C,T,28
K092HH82,K,0,9,2,H,H,82
K093BP138,K,0,9,3,B,P,138
K093TE196,K,0,9,3,T,E,196
K093XC73,K,0,9,3,X,C,73
K093YX777,K,0,9,3,Y,X,777
K094AT134,K,0,9,4,A,T,134
K094CC23,K,0,9,4,C,C,23
K094EB790,K,0,9,4,E,B,790
K094HB196,K,0,9,4,H,B,196
K094HE159,K,0,9,4,H,E,159
K094KA82,K,0,9,4,K,A,82
K094KB152,K,0,9,4,K,B,152
K094PE152,K,0,9,4,P,E,152
K094TB13,K,0,9,4,T,B,13
K094YY46,K,0,9,4,Y,Y,46
K095EO41,K,0,9,5,E,O,41
K095KT32,K,0,9,5,K,T,32
K095KY154,K,0,9,5,K,Y,154
K095PA82,K,0,9,5,P,A,82
K096AP190,K,0,9,6,A,P,190
K096HH82,K,0,9,6,H,H,82
K096HX196,K,0,9,6,H,X,196
K096TA197,K,0,9,6,T,A,197
K096TB125,K,0,9,6,T,B,125
K097PA29,K,0,9,7,P,A,29
K097TM29,K,0,9,7,T,M,29
K097TT190,K,0,9,7,T,T,190
K098AA102,K,0,9,8,A,A,102
K098CT159,K,0,9,8,C,T,159
K099CX32,K,0,9,9,C,X,32
K099EO799,K,0,9,9,E,O,799
K099YY75,K,0,9,9,Y,Y,75
K100CP47,K,1,0,0,C,P,47
K100CX21,K,1,0,0,C,X,21
K100HB71,K,1,0,0,H,B,71
K100HO76,K,1,0,0,H,O,76
K100KO10,K,1,0,0,K,O,10
K100KT67,K,1,0,0,K,T,67
K100KY186,K,1,0,0,K,Y,186
K100TA46,K,1,0,0,T,A,46
K100TH11,K,1,0,0,T,H,11
K100XK178,K,1,0,0,X,K,178
K100XY26,K,1,0,0,X,Y,26
K100YC98,K,1,0,0,Y,C,98
K101AY190,K,1,0,1,A,Y,190
K101HO62,K,1,0,1,H,O,62
